# x H_mean H_sd U_mean H_first H_second H_final U_final q_final
0.746342773437 0.0440540947189 0 2.67151244343 0.0440540947188 0.0440540947188 0.0440540947189 2.67151244343 0.117691062225
0.773090820312 0.044118035138 0 2.66764060752 0.044118035138 0.044118035138 0.044118035138 2.66764060752 0.117691062058
0.799838867187 0.044181982557 0 2.66377955628 0.044181982557 0.044181982557 0.044181982557 2.66377955628 0.117691061891
0.826586914062 0.0442459370749 0 2.65992923885 0.0442459370749 0.0442459370749 0.0442459370749 2.65992923885 0.117691061726
0.853334960938 0.0443098987907 0 2.65608960465 0.0443098987907 0.0443098987907 0.0443098987907 2.65608960465 0.117691061561
0.880083007813 0.0443738678034 0 2.65226060344 0.0443738678034 0.0443738678034 0.0443738678034 2.65226060344 0.117691061397
0.906831054688 0.0444378442123 7.0997694383e-08 2.64844218526 0.0444378442124 0.0444378442124 0.0444378442124 2.64844218526 0.117691061234
0.933579101563 0.0445018281168 1.03624202605e-08 2.64463430049 0.0445018281168 0.0445018281168 0.0445018281168 2.64463430049 0.117691061072
0.960327148438 0.044565819616 3.7221568138e-08 2.64083689978 0.044565819616 0.044565819616 0.044565819616 2.64083689978 0.117691060911
0.987075195312 0.0446298188094 2.68047370564e-08 2.6370499341 0.0446298188094 0.0446298188094 0.0446298188094 2.6370499341 0.11769106075
1.01382324219 0.0446938257965 0 2.63327335472 0.0446938257965 0.0446938257965 0.0446938257965 2.63327335472 0.11769106059
1.04057128906 0.044757840677 3.79054253107e-08 2.6295071132 0.044757840677 0.044757840677 0.044757840677 2.6295071132 0.117691060432
1.06731933594 0.0448218635505 5.59268568228e-08 2.6257511614 0.0448218635505 0.0448218635505 0.0448218635505 2.6257511614 0.117691060274
1.09406738281 0.0448858945169 0 2.62200545145 0.0448858945168 0.0448858945168 0.0448858945168 2.62200545145 0.117691060117
1.12081542969 0.0449499336756 0 2.61826993583 0.0449499336756 0.0449499336756 0.0449499336756 2.61826993583 0.11769105996
1.14756347656 0.0450139811279 0 2.61454456717 0.0450139811279 0.0450139811279 0.0450139811279 2.61454456717 0.117691059805
1.17431152344 0.0450780369687 0 2.61082929879 0.0450780369687 0.0450780369687 0.0450780369686 2.61082929879 0.11769105965
1.20105957031 0.0451421013204 3.93021786442e-09 2.60712408271 0.0451421013204 0.0451421013204 0.0451421013203 2.60712408271 0.117691059497
1.22780761719 0.045206174188 2.55027436396e-08 2.6034288779 0.045206174188 0.045206174188 0.045206174188 2.60342887791 0.117691059341
1.25455566406 0.0452702560764 4.14500822929e-08 2.59974361531 0.0452702560764 0.0452702560764 0.0452702560764 2.59974361531 0.117691059198
1.28130371094 0.045334345369 2.78749816896e-08 2.59606834632 0.045334345369 0.045334345369 0.045334345369 2.59606834632 0.117691059013
1.30805175781 0.0453984494552 8.02204724407e-09 2.59240261243 0.0453984494552 0.0453984494552 0.0453984494552 2.59240261243 0.117691058968
1.33479980469 0.0454625374936 0 2.58874812114 0.0454625374936 0.0454625374936 0.0454625374936 2.58874812115 0.117691058519
1.36154785156 0.0455267409391 0 2.58509738635 0.0455267409391 0.0455267409391 0.0455267409391 2.58509738635 0.117691059011
1.38829589844 0.0455905022707 0 2.58148195201 0.0455905022708 0.0455905022708 0.0455905022707 2.58148195201 0.117691058795
1.41504394531 0.045656188801 0 2.5777676734 0.045656188801 0.045656188801 0.045656188801 2.5777676734 0.117691047582
1.44179199219 0.0457137513375 0 2.57452378493 0.0457137513375 0.0457137513375 0.0457137513375 2.57452378493 0.117691140117
1.46854003906 0.158265475669 1.82585709675e-07 0.984024911128 0.158265475669 0.158265475668 0.158265475668 0.984024911129 0.155737170629
1.49528808594 0.225503706427 0 0.526564125573 0.225503706427 0.225503706427 0.225503706427 0.526564125573 0.118742161988
1.52203613281 0.22657173705 0 0.519417197247 0.226571737049 0.226571737049 0.22657173705 0.519417197246 0.117685256634
1.54878417969 0.226560800595 1.78214378157e-07 0.519468797045 0.226560800595 0.226560800595 0.226560800595 0.519468797045 0.117691266543
1.57553222656 0.226551643461 0 0.519488338193 0.226551643461 0.226551643461 0.226551643461 0.519488338193 0.117690936777
1.60228027344 0.22654206447 0 0.519510648819 0.22654206447 0.22654206447 0.22654206447 0.519510648819 0.117691014897
1.62902832031 0.226532583423 0 0.519532310754 0.226532583423 0.226532583423 0.226532583423 0.519532310754 0.117690996527
1.65577636719 0.226523077712 2.57033309795e-07 0.519554131383 0.226523077712 0.226523077712 0.226523077712 0.519554131383 0.117691000879
1.68252441406 0.226513576296 0 0.51957592026 0.226513576296 0.226513576296 0.226513576296 0.519575920261 0.117690999855
1.70927246094 0.226504072344 0 0.519597722373 0.226504072344 0.226504072344 0.226504072344 0.519597722373 0.117691000098
1.73602050781 0.226494567468 2.73139364759e-07 0.51961952711 0.226494567468 0.226494567468 0.226494567468 0.519619527111 0.117691000041
1.76276855469 0.226485061289 0 0.519641336982 0.226485061289 0.226485061289 0.226485061289 0.519641336982 0.117691000054
1.78951660156 0.226475553894 1.39097251371e-07 0.519663151398 0.226475553894 0.226475553894 0.226475553894 0.519663151398 0.117691000051
1.81626464844 0.226466045264 3.28809693867e-07 0.519684970499 0.226466045264 0.226466045264 0.226466045264 0.519684970499 0.117691000052
1.84301269531 0.226456535402 0 0.519706794255 0.226456535402 0.226456535402 0.226456535402 0.519706794256 0.117691000052
1.86976074219 0.226447024306 2.65467123579e-07 0.519728622677 0.226447024306 0.226447024306 0.226447024306 0.519728622677 0.117691000052
